SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
IBULHSGFIN,N6,970,970,970,970,970,970,5,4850,14-NOV-2020,1,INE148I07GF5,
IBULHSGFIN,NA,744.9,749.95,744.9,746.3,749,740,68,50748.8,14-NOV-2020,7,INE148I07GL3,
IBULHSGFIN,NC,900,900,900,900,900,890,20,18000,14-NOV-2020,4,INE148I08231,
IBULISL,EQ,57.6,57.6,54,54.95,55,56.55,130919,7204967.95,14-NOV-2020,706,INE126M01010,
ICEMAKE,EQ,74.95,75.45,74.95,75.45,75.45,71.9,8391,632561.05,14-NOV-2020,70,INE520Y01019,
ICICI500,EQ,168.4,173.95,166.6,170.98,170.43,169.09,860,147125.28,14-NOV-2020,98,INF109KC1CZ3,
ICICIALPLV,EQ,126.9,126.9,125.6,126.74,126.8,126.34,4997,633952.45,14-NOV-2020,25,INF109KC1N59,
ICICIB22,EQ,28,28.45,27.2,28.05,28,27.94,100704,2826064.41,14-NOV-2020,1178,INF109KB15Y7,
ICICIBANK,EQ,489.85,489.85,484.65,486.9,485.65,485.55,3636073,1773832681.7,14-NOV-2020,58012,INE090A01021,
ICICIBANKN,EQ,319.4,319.4,282.66,284.53,283.74,282.65,5749,1640907.18,14-NOV-2020,276,INF109KC1E27,
ICICIBANKP,EQ,156.75,159.5,156.75,157.69,157.38,156.96,6851,1085586.58,14-NOV-2020,147,INF109KC1E35,
ICICIGI,EQ,1304,1305.4,1288.1,1295.9,1294,1297.3,42009,54565922.35,14-NOV-2020,3596,INE765G01017,
ICICIGOLD,EQ,47.98,47.98,45.4,45.66,45.65,45.4,126958,5805376.05,14-NOV-2020,1757,INF109KC1NT3,
ICICILIQ,EQ,1000,1000,999.69,999.99,1000,999.99,837,836951.21,14-NOV-2020,13,INF109KC1KT9,
ICICILOVOL,EQ,105.7,113.7,97.7,104.29,104.35,103.98,18112,1898531.64,14-NOV-2020,470,INF109KB10T8,
ICICIM150,EQ,70.2,70.6,69.51,69.87,69.9,69.51,3204,225069.05,14-NOV-2020,41,INF109KC1G82,
ICICIMCAP,EQ,76.1,76.1,69.02,70.41,70.5,69.8,9605,679063.07,14-NOV-2020,186,INF109KB1XT3,
ICICINF100,EQ,137.55,141.4,135.1,139.24,137.15,137.55,1253,174419.28,14-NOV-2020,111,INF109KA1962,
ICICINIFTY,EQ,154.9,154.9,126.7,135.65,135.07,134.72,57220,7754573.49,14-NOV-2020,2300,INF109K012R6,
ICICINV20,EQ,66.7,66.7,62.06,64.16,63.75,63.51,5187,334974.46,14-NOV-2020,519,INF109KB1WY5,
ICICINXT50,EQ,30.7,31.7,29.68,29.9,29.9,29.68,31142,941991.31,14-NOV-2020,309,INF109KC1NS5,
ICICIPRULI,EQ,436.3,436.85,431.75,433.55,433,432.65,197971,85909578.45,14-NOV-2020,6431,INE726G01019,
ICICISENSX,EQ,467.51,480,467.25,474.09,473.5,467.22,1223,580369.67,14-NOV-2020,86,INF346A01034,
ICICITECH,EQ,223.1,223.1,216.04,217.26,217.5,215.8,3603,788691.47,14-NOV-2020,79,INF109KC1N67,
ICIL,EQ,158,158,148.9,153.8,153.3,152.4,107074,16500977.65,14-NOV-2020,1085,INE483B01026,
ICRA,EQ,2630,2678.55,2630,2653.8,2660,2622.4,253,672390.3,14-NOV-2020,115,INE725G01011,
IDBI,EQ,37.2,37.6,37,37.35,37.3,36.95,252635,9425025.7,14-NOV-2020,1842,INE008A01015,
IDBIGOLD,EQ,4737.95,4737.95,4664.15,4706.45,4709,4664.15,44,207149,14-NOV-2020,32,INF397L01554,
IDEA,EQ,8.95,9.25,8.8,9.1,9.25,8.7,248779292,2247038335.4,14-NOV-2020,82390,INE669E01016,
IDFC,EQ,31.5,31.8,31.45,31.55,31.5,31.3,868883,27457443.3,14-NOV-2020,4526,INE043D01016,
IDFCFIRSTB,EQ,33.5,33.95,33.4,33.7,33.65,33.05,9760105,329564722.3,14-NOV-2020,25791,INE092T01019,
IDFCFIRSTB,N5,5210,5210,5210,5210,5210,5285.5,1,5210,14-NOV-2020,1,INE092T08CG7,
IDFCFIRSTB,N9,5429,5430,5429,5429.36,5430,5400,11,59723,14-NOV-2020,4,INE092T08CK9,
IDFCFIRSTB,NB,5300,5300,5300,5300,5300,5300,3,15900,14-NOV-2020,2,INE092T08CM5,
IDFCFIRSTB,NC,10255,10255,10255,10255,10255,10245,2,20510,14-NOV-2020,1,INE092T08CN3,
IDFNIFTYET,EQ,149.34,149.34,131,142.08,140.1,145,43,6060.02,14-NOV-2020,14,INF194KA1U07,
IEX,EQ,209.8,210,205.4,206.75,206,206.95,176066,36628538.6,14-NOV-2020,3685,INE022Q01020,
IFBAGRO,EQ,347,354.4,347,349.1,349.5,345.8,2867,1001844.55,14-NOV-2020,145,INE076C01018,
IFBIND,EQ,801,802,788.1,795.5,795,793.05,17391,13851163.6,14-NOV-2020,744,INE559A01017,
IFCI,EQ,6.05,6.1,6,6.1,6.05,6.05,355097,2156664.5,14-NOV-2020,2279,INE039A01010,
IFCI,NL,1068,1068,1068,1068,1068,1061,1,1068,14-NOV-2020,1,INE039A07843,
IFGLEXPOR,EQ,165.15,169.6,165.1,167.4,168,166.15,1314,219621.9,14-NOV-2020,161,INE133Y01011,
IGARASHI,EQ,292.4,296.95,290,293.6,294,290.2,10214,3005764.05,14-NOV-2020,374,INE188B01013,
IGL,EQ,439,440.8,434.05,435.25,434.4,436.45,205694,89739147.95,14-NOV-2020,4888,INE203G01027,
IGPL,EQ,406.4,428.15,401,427.75,428.15,389.25,189719,80558240.55,14-NOV-2020,2248,INE204A01010,
IIFCL,N2,1275,1275,1275,1275,1275,1235.1,1,1275,14-NOV-2020,1,INE787H07354,
IIFCL,N4,1470.5,1470.5,1470.5,1470.5,1470.5,1474.97,100,147050,14-NOV-2020,1,INE787H07370,
IIFL,EQ,95,95,92.2,93.8,94.9,91.7,280240,26264978.65,14-NOV-2020,1876,INE530B01024,
IIFL,N3,1142,1142,1142,1142,1142,1177.1,5,5710,14-NOV-2020,1,INE866I07CB0,
IIFL,N6,1030,1030,1030,1030,1030,1030,2,2060,14-NOV-2020,1,INE866I08279,
IIFLSEC,EQ,42.3,42.5,41.6,41.85,41.85,41.6,216109,9063697.15,14-NOV-2020,705,INE489L01022,
IIFLWAM,EQ,982.65,988,952.95,973.35,980,971.05,10857,10562916.25,14-NOV-2020,383,INE466L01020,
IITL,EQ,51.8,51.8,49,51,51,49.6,195,9947.15,14-NOV-2020,6,INE886A01014,
IL&FSENGG,BZ,3.45,3.45,3.3,3.45,3.45,3.4,12520,43141.3,14-NOV-2020,9,INE369I01014,
IL&FSTRANS,BZ,1.2,1.2,1.1,1.1,1.2,1.15,75408,84425.35,14-NOV-2020,26,INE975G01012,
IMAGICAA,EQ,4.35,4.6,4.2,4.5,4.45,4.2,76836,346749.45,14-NOV-2020,143,INE172N01012,
IMFA,EQ,261.95,271.45,255,266.5,264.5,260.95,16062,4262125.45,14-NOV-2020,363,INE919H01018,
IMPAL,EQ,533.45,533.45,522.3,526.95,528,523.35,479,252210.55,14-NOV-2020,36,INE547E01014,
IMPEXFERRO,EQ,0.7,0.7,0.6,0.7,0.7,0.65,16137,10795.9,14-NOV-2020,15,INE691G01015,
INDBANK,EQ,8.6,8.7,8.1,8.65,8.6,8.3,18477,159183.2,14-NOV-2020,104,INE841B01017,
INDHOTEL,EQ,112,113.5,109,111.8,112.15,111.2,463678,52099213.75,14-NOV-2020,4483,INE053A01029,
INDIACEM,EQ,126.9,128.7,126,126.85,126.65,125.6,571947,72706455.25,14-NOV-2020,4136,INE383A01012,
INDIAGLYCO,EQ,274.9,280,270.55,279.15,279.5,273.2,44231,12274060.7,14-NOV-2020,1012,INE560A01015,
INDIAMART,EQ,5020,5020,4970,4979.75,4975,4994.7,5255,26222602.05,14-NOV-2020,1233,INE933S01016,
INDIANB,EQ,63,63,61.8,62.5,62.4,62.6,221959,13893604.45,14-NOV-2020,1673,INE562A01011,
INDIANCARD,EQ,99.5,99.5,98.55,98.55,98.55,96,70,6920.25,14-NOV-2020,7,INE061A01014,
INDIANHUME,EQ,164.85,166,163.3,165.1,164.65,163.45,9902,1631226.9,14-NOV-2020,395,INE323C01030,
INDIGO,EQ,1635,1635,1602.3,1614.95,1607,1616.4,109243,177049728.2,14-NOV-2020,3725,INE646L01027,
INDIGRID,IV,112.99,113,111.5,111.98,112.05,110.49,32319,3621667.14,14-NOV-2020,18,INE219X23014,
INDLMETER,EQ,13.75,13.75,13.75,13.75,13.75,13.1,124,1705,14-NOV-2020,4,INE065B01013,
INDNIPPON,EQ,348,348,330.35,341.35,337,339.2,3816,1303278.2,14-NOV-2020,211,INE092B01025,
INDOCO,EQ,258,259,255.5,257.3,256.7,255.05,14078,3622298.95,14-NOV-2020,428,INE873D01024,
INDORAMA,EQ,24.3,24.3,22.75,23.95,23.6,23.7,14150,338238.3,14-NOV-2020,137,INE156A01020,
INDOSOLAR,BZ,1.1,1.1,1.05,1.1,1.1,1.05,26959,29388.95,14-NOV-2020,27,INE866K01015,
INDOSTAR,EQ,298,302,295.05,298.45,298,295.25,3314,987241.2,14-NOV-2020,313,INE896L01010,
INDOTECH,EQ,86.75,86.75,86,86.2,86.1,86.7,192,16543.2,14-NOV-2020,22,INE332H01014,
INDOTHAI,EQ,20.4,20.7,19.95,20.15,20,20,3049,61640.05,14-NOV-2020,31,INE337M01013,
INDOWIND,EQ,2.75,2.85,2.6,2.65,2.65,2.75,15762,42662.55,14-NOV-2020,41,INE227G01018,
INDRAMEDCO,EQ,49.45,49.9,49,49.65,49.4,49.35,53242,2639108.2,14-NOV-2020,423,INE681B01017,
INDSWFTLAB,EQ,52.45,54.5,52.05,53.85,54.05,52,71888,3861946.15,14-NOV-2020,311,INE915B01019,
INDSWFTLTD,BE,2.65,2.65,2.65,2.65,2.65,2.75,6584,17447.6,14-NOV-2020,13,INE788B01028,
INDTERRAIN,EQ,29.7,30.45,28.8,29.85,29.7,29.1,60701,1803997.45,14-NOV-2020,367,INE611L01021,
INDUSINDBK,EQ,776.6,785,757.45,770.45,766.05,768.55,3253864,2524768595.15,14-NOV-2020,53077,INE095A01012,
INEOSSTYRO,EQ,590,594.95,574.95,584.6,580.15,584.95,19835,11622128.1,14-NOV-2020,510,INE189B01011,
INFIBEAM,EQ,81.65,82.7,80.8,82.2,82,82.35,142052,11657980.3,14-NOV-2020,966,INE483S01020,
INFOBEAN,EQ,137.95,137.95,134.5,135.55,136,134.5,3707,504196.4,14-NOV-2020,155,INE344S01016,
INFRABEES,EQ,359.5,359.5,347,351.39,351.24,345.69,296,103624.98,14-NOV-2020,40,INF732E01268,
INFRATEL,EQ,182.6,182.7,180.85,181.35,181.35,180.7,781515,141856500.75,14-NOV-2020,5802,INE121J01017,
INFY,EQ,1137,1139.65,1131.1,1133.45,1134,1124.2,1136144,1288640516,14-NOV-2020,41663,INE009A01021,
INGERRAND,EQ,586,590,581.5,588.65,589,582.05,5160,3024691.95,14-NOV-2020,375,INE177A01018,
INOXLEISUR,EQ,272,275,270,273.3,274.25,267.15,181329,49409373.25,14-NOV-2020,4927,INE312H01016,
INOXWIND,EQ,38.5,42,38.25,40.3,40.75,38.5,146936,5894818.4,14-NOV-2020,988,INE066P01011,
INSECTICID,EQ,444,446,436.7,442.6,442.9,441.15,8917,3937600.3,14-NOV-2020,420,INE070I01018,
INSPIRISYS,EQ,25.95,27,25.9,26.9,26.9,26.75,1752,46464.2,14-NOV-2020,13,INE020G01017,
INTEGRA,EQ,1.35,1.35,1.35,1.35,1.35,1.4,667,900.45,14-NOV-2020,8,INE418N01027,
INTELLECT,EQ,257.95,258.05,252.5,256.85,257.85,252.3,83696,21453914.85,14-NOV-2020,1158,INE306R01017,
INTENTECH,EQ,33.95,34.9,32.65,33.4,32.65,33.65,30293,1021830,14-NOV-2020,168,INE781A01025,
INVENTURE,EQ,20.5,21,19.9,20.15,19.9,19.95,20543,417934.3,14-NOV-2020,60,INE878H01016,
IOB,EQ,9.4,9.5,9.4,9.45,9.5,9.4,320184,3031795.3,14-NOV-2020,962,INE565A01014,
IOC,EQ,85.25,87,84.9,86.65,87,84.75,6756382,583341045.65,14-NOV-2020,28505,INE242A01010,
IOLCP,EQ,676.5,684,675,681.15,683,671.6,85983,58553642.15,14-NOV-2020,4784,INE485C01011,
IPCALAB,EQ,2094.95,2100,2087.05,2095,2096,2079.55,32847,68791726.9,14-NOV-2020,2892,INE571A01020,
IRB,EQ,111,111.85,110.3,111.3,111.2,109.1,94462,10517664.05,14-NOV-2020,966,INE821I01014,
IRBINVIT,IV,43.9,43.9,42.99,43.66,43.55,42.65,80000,3497075,14-NOV-2020,20,INE183W23014,
IRCON,EQ,82.4,82.75,81.55,82.4,82.5,81.55,132361,10894246.1,14-NOV-2020,1734,INE962Y01021,
IRCTC,EQ,1405,1405,1389.25,1398.65,1398.9,1389.25,149588,209288051.25,14-NOV-2020,11480,INE335Y01012,
IREDA,N5,1329.6,1329.6,1329.6,1329.6,1329.6,1330,15,19944,14-NOV-2020,1,INE202E07138,
IRFC,N1,1055,1055,1055,1055,1055,1057,40,42200,14-NOV-2020,1,INE053F07520,
IRFC,N3,1060.1,1060.1,1060.1,1060.1,1060.1,1133.97,100,106010,14-NOV-2020,1,INE053F07561,
ISEC,EQ,449,452.5,446.55,451.55,452,445.75,50704,22824114.25,14-NOV-2020,1504,INE763G01038,
ISFT,EQ,69.3,72,65.85,66.4,65.85,69.3,14605,973444.2,14-NOV-2020,273,INE566K01011,
ISMTLTD,EQ,8.15,8.2,8,8.05,8,8.05,27614,223173.8,14-NOV-2020,61,INE732F01019,
ITC,EQ,189.05,190,188.05,188.6,188.2,187.1,7767144,1467723366.9,14-NOV-2020,87878,INE154A01025,
ITDC,EQ,252,252,243.3,248.2,249.25,249.55,8216,2046425.35,14-NOV-2020,420,INE353K01014,
ITDCEM,EQ,51.5,51.5,51,51.2,51.25,51.05,75211,3851899.65,14-NOV-2020,538,INE686A01026,
ITI,EQ,122.45,124,122.45,123.45,123.45,123.35,106072,13093350.05,14-NOV-2020,1717,INE248A01017,
IVC,BE,4,4,3.7,3.8,3.95,3.85,51636,199894.7,14-NOV-2020,89,INE050B01023,
IVP,EQ,50.05,52.9,50.05,52.45,51.2,51.8,3062,160415.5,14-NOV-2020,37,INE043C01018,
IVZINGOLD,EQ,4760,4760,4621,4643.75,4621,4701.3,28,130379,14-NOV-2020,15,INF205K01361,
IVZINNIFTY,EQ,1450,1450,1400,1400,1400,1368.5,3,4300,14-NOV-2020,3,INF205K01DA9,
IZMO,EQ,38.4,38.4,38.4,38.4,38.4,36.6,30485,1170624,14-NOV-2020,23,INE848A01014,
J&KBANK,EQ,15.55,15.75,15.4,15.6,15.55,15.35,366744,5714471.25,14-NOV-2020,683,INE168A01041,
JAGRAN,EQ,36.5,37.35,36.5,37.25,37.2,36.9,49131,1828104.5,14-NOV-2020,367,INE199G01027,
JAGSNPHARM,EQ,42,49.3,41.95,48.05,47.4,41.1,500482,23364994.45,14-NOV-2020,3063,INE048B01027,
JAIBALAJI,EQ,17.35,17.35,16.4,16.6,16.9,16.45,2219,37860.7,14-NOV-2020,18,INE091G01018,
JAICORPLTD,EQ,87.7,87.95,86.75,87.6,87.8,87.35,151696,13278887.95,14-NOV-2020,1364,INE070D01027,
JAINSTUDIO,BZ,1.5,1.5,1.5,1.5,1.5,1.55,8,12,14-NOV-2020,3,INE486B01011,
JAMNAAUTO,EQ,48.65,48.8,47.6,47.9,47.95,48.1,232440,11162407.1,14-NOV-2020,1626,INE039C01032,
JASH,EQ,214.7,214.7,205.05,208.25,210.9,209.7,9060,1906523.1,14-NOV-2020,132,INE039O01011,
JAYAGROGN,EQ,98,98.85,93.75,97.45,98.85,95.35,6565,639955.8,14-NOV-2020,90,INE785A01026,
JAYBARMARU,EQ,222.95,223,218.9,221.65,222,221.25,10358,2296321.15,14-NOV-2020,391,INE571B01028,
JAYNECOIND,EQ,3.1,3.2,3.05,3.2,3.2,3.05,25386,80721.4,14-NOV-2020,29,INE854B01010,
JAYSREETEA,EQ,64.4,65.1,63.85,64.05,64.15,63.3,61119,3927051.1,14-NOV-2020,482,INE364A01020,
JBCHEPHARM,EQ,963,970,958,968.05,969,954.5,27320,26424514.35,14-NOV-2020,2745,INE572A01028,
JBFIND,EQ,7.25,7.6,7,7.35,7.35,7.35,81818,586835,14-NOV-2020,461,INE187A01017,
JBMA,EQ,238.35,241.9,236.3,239.3,239,238.35,5922,1418201.5,14-NOV-2020,223,INE927D01028,
JCHAC,EQ,2198.7,2198.7,2168.9,2186.65,2192.85,2168.85,1579,3454068,14-NOV-2020,288,INE782A01015,
JETAIRWAYS,BZ,50.25,52,50.25,50.25,50.25,52.85,164151,8262487.75,14-NOV-2020,745,INE802G01018,
JHS,EQ,19.9,20,19,19.9,20,19.05,34091,677972.2,14-NOV-2020,176,INE544H01014,
JIKIND,BE,0.5,0.5,0.5,0.5,0.5,0.55,10009,5004.5,14-NOV-2020,6,INE026B01049,
JINDALPHOT,EQ,13.3,13.3,11.8,12.25,12.75,12.4,490,6017.25,14-NOV-2020,15,INE796G01012,
JINDALPOLY,EQ,503.4,506,497.95,501.4,501.1,500.45,22173,11145157.8,14-NOV-2020,705,INE197D01010,
JINDALSAW,EQ,66.1,66.5,64.75,64.95,65,64.55,243853,15930537.9,14-NOV-2020,1824,INE324A01024,
JINDALSTEL,EQ,217,218.5,214.9,216.4,215.1,215.1,761948,165464859,14-NOV-2020,7818,INE749A01030,
JINDRILL,EQ,71,72.1,70.35,71.3,72,71,2756,196186.7,14-NOV-2020,108,INE742C01031,
JINDWORLD,EQ,54.5,54.5,50.4,51.2,51.35,50.4,54615,2792405.2,14-NOV-2020,224,INE247D01039,
JISLDVREQS,EQ,10.1,10.75,9.9,10.45,10.2,9.8,68279,704714.85,14-NOV-2020,210,IN9175A01010,
JISLJALEQS,EQ,15.25,16.5,15.1,16.15,16.3,15.05,4662941,74351751.5,14-NOV-2020,4222,INE175A01038,
JITFINFRA,BE,6.6,6.6,6.2,6.6,6.6,6.3,1696,11159.2,14-NOV-2020,8,INE863T01013,
JIYAECO,EQ,8.45,8.45,7.8,7.9,8.1,7.85,14795,118963.95,14-NOV-2020,87,INE023S01016,
JKCEMENT,EQ,1892,1898.55,1868.2,1896.35,1891.6,1874.7,13209,24987449.7,14-NOV-2020,1204,INE823G01014,
JKIL,EQ,106,110.5,106,109.2,110,107.6,38802,4218030.05,14-NOV-2020,552,INE576I01022,
JKLAKSHMI,EQ,333.5,342.8,332.75,338.8,335,328.65,306834,103945463.95,14-NOV-2020,5823,INE786A01032,
JKPAPER,EQ,91.95,91.95,91.05,91.3,91.3,90.9,75800,6923760.5,14-NOV-2020,1224,INE789E01012,
JKTYRE,EQ,78,79.7,76.8,77.4,77.2,77.6,312900,24403758.8,14-NOV-2020,2543,INE573A01042,
JMA,EQ,30.9,31.25,30.1,30.3,30.7,30,6335,195530.45,14-NOV-2020,34,INE412C01023,
JMCPROJECT,EQ,49.5,49.5,48.2,49.2,49,48.45,43375,2131851.5,14-NOV-2020,424,INE890A01024,
JMFINANCIL,EQ,76.9,77.15,76.25,76.6,76.45,76.2,103421,7937473.8,14-NOV-2020,1005,INE780C01023,
JMTAUTOLTD,EQ,2.55,2.55,2.45,2.55,2.55,2.45,86403,219688.95,14-NOV-2020,137,INE988E01036,
JOCIL,EQ,156.5,159.45,156.5,158.45,157.5,156.5,5463,864535.4,14-NOV-2020,103,INE839G01010,
JPASSOCIAT,EQ,3.7,3.75,3.7,3.75,3.7,3.75,1229654,4587821.75,14-NOV-2020,1327,INE455F01025,
JPINFRATEC,EQ,1.3,1.3,1.25,1.3,1.3,1.25,163396,209781.65,14-NOV-2020,163,INE099J01015,
JPOLYINVST,EQ,12.2,12.8,12.05,12.3,12.05,12.2,823,10360.65,14-NOV-2020,17,INE147P01019,
JPPOWER,EQ,2.35,2.4,2.3,2.35,2.35,2.3,3060854,7156053.05,14-NOV-2020,864,INE351F01018,
JSL,EQ,62.55,63.65,61.25,61.75,61.55,61.95,341158,21295768.6,14-NOV-2020,1935,INE220G01021,
JSLHISAR,EQ,118.9,119.7,116,116.95,116.7,118.1,166539,19631402.4,14-NOV-2020,1814,INE455T01018,
JSWENERGY,EQ,63.9,64.3,63,63.95,63.55,63.6,431066,27531786.7,14-NOV-2020,1514,INE121E01018,
JSWHL,EQ,2819.95,2850.05,2755.05,2790.6,2790,2762.6,446,1253837.95,14-NOV-2020,121,INE824G01012,
JSWISPL,EQ,18.3,18.45,18,18.15,18.15,18,38334,694892.6,14-NOV-2020,135,INE743C01021,
JSWSTEEL,EQ,344.1,344.95,340.1,341.95,341,343.2,975283,334212204.95,14-NOV-2020,9363,INE019A01038,
JTEKTINDIA,EQ,75,75.2,72.2,72.8,73.55,74.3,144284,10597783.6,14-NOV-2020,803,INE643A01035,
JUBILANT,EQ,704.6,708.95,700.1,702.95,702,699.05,53762,37865662.2,14-NOV-2020,2296,INE700A01033,
JUBLFOOD,EQ,2500,2502,2461.65,2475.7,2465,2482,127959,317851316.3,14-NOV-2020,6126,INE797F01012,
JUBLINDS,EQ,187.75,189.45,180.1,182.65,181.15,185.95,28843,5308323.65,14-NOV-2020,605,INE645L01011,
JUMPNET,EQ,23.8,23.8,23.8,23.8,23.8,24.25,245380,5840044,14-NOV-2020,199,INE974C01022,
JUNIORBEES,EQ,350.7,350.7,292,308.95,309.15,304.98,48075,14852579.48,14-NOV-2020,5783,INF732E01045,
JUSTDIAL,EQ,629.4,633.2,615.1,622.45,622.1,625.3,266702,167012287.4,14-NOV-2020,6072,INE599M01018,
JYOTHYLAB,EQ,135.95,136.8,135.5,136.15,136.5,134.75,111139,15130273.65,14-NOV-2020,2249,INE668F01031,
JYOTISTRUC,BZ,3.5,3.5,3.45,3.5,3.5,3.35,35185,123112.5,14-NOV-2020,32,INE197A01024,
KABRAEXTRU,EQ,78.8,79,75.05,77.05,77,77.05,2178,169979.45,14-NOV-2020,77,INE900B01029,
KAJARIACER,EQ,610,612,602.3,607,603.3,605,52864,32168629.6,14-NOV-2020,2029,INE217B01036,
KAKATCEM,EQ,168.8,168.8,161.4,163.9,164,162.6,7083,1162211.2,14-NOV-2020,171,INE437B01014,
KALPATPOWR,EQ,265,304.8,261,279,279.8,256.1,695499,193021739.7,14-NOV-2020,14366,INE220B01022,
KALYANIFRG,BE,131.95,131.95,129,129.9,129,126.2,240,31380,14-NOV-2020,8,INE314G01014,
KAMATHOTEL,EQ,31.3,31.9,30.75,31,31.15,31.25,21053,654356.6,14-NOV-2020,187,INE967C01018,
KAMDHENU,EQ,74.9,74.9,72,72.6,72.95,72.3,7407,537691.4,14-NOV-2020,114,INE390H01012,
KANANIIND,EQ,3.05,3.05,2.9,3.05,3.05,2.95,827,2520.85,14-NOV-2020,7,INE879E01037,
KANORICHEM,EQ,38.25,38.6,37.95,38.5,38.6,38.25,10968,421325.45,14-NOV-2020,90,INE138C01024,
KANSAINER,EQ,518,524.55,510.65,521.4,523,505.1,51183,26665504.3,14-NOV-2020,2663,INE531A01024,
KAPSTON,BE,97,101,97,99.05,99.85,99.85,179,17731.5,14-NOV-2020,5,INE542Z01010,
KARDA,EQ,98,99,96.95,97.7,97.45,96.2,2889,281927.5,14-NOV-2020,60,INE278R01026,
KARMAENG,EQ,8.4,9,8.4,8.95,8.95,8.6,194,1726.85,14-NOV-2020,13,INE725L01011,
KARURVYSYA,EQ,37.85,38,36.85,37.2,37,37.65,422371,15814672.45,14-NOV-2020,2278,INE036D01028,
KAUSHALYA,EQ,1.3,1.4,1.3,1.4,1.4,1.35,6816,8911.8,14-NOV-2020,9,INE234I01010,
KAYA,EQ,251.05,257.55,251.05,253.55,254,253.4,14247,3617666.7,14-NOV-2020,330,INE587G01015,
KCP,EQ,69.1,71,69.1,70.25,70,68.85,595178,41826808.05,14-NOV-2020,3504,INE805C01028,
KCPSUGIND,EQ,14.1,14.35,14.1,14.2,14.3,14.05,36421,518541.35,14-NOV-2020,139,INE790B01024,
KDDL,EQ,157.75,157.75,153.5,155.1,155,154.05,549,85126.65,14-NOV-2020,21,INE291D01011,
KEC,EQ,342,342.5,340.05,340.65,340.4,338.05,30708,10468289.15,14-NOV-2020,1219,INE389H01022,
KECL,EQ,10.5,10.75,10.35,10.6,10.7,10.45,12745,135321.45,14-NOV-2020,102,INE134B01017,
KEERTI,EQ,30.7,30.7,30.4,30.4,30.4,29.45,261,7979.7,14-NOV-2020,3,INE586X01012,
KEI,EQ,354,355,348.3,351.55,351,348,47431,16705802.8,14-NOV-2020,1533,INE878B01027,
KELLTONTEC,EQ,49.7,51,49.7,50.5,50.7,50.35,44237,2232024.5,14-NOV-2020,246,INE164B01022,
KENNAMET,EQ,780,790.05,766.05,778.25,784.95,771.6,2774,2161172,14-NOV-2020,188,INE717A01029,
KERNEX,BE,23.75,24,23.75,23.8,23.75,24.95,4157,98763.75,14-NOV-2020,22,INE202H01019,
KESORAMIND,EQ,42.35,42.35,41.2,41.85,41.65,41.75,53357,2233033.9,14-NOV-2020,362,INE087A01019,
KEYFINSERV,EQ,79.4,79.4,79.4,79.4,79.4,75.65,3394,269483.6,14-NOV-2020,39,INE681C01015,
KGL,BZ,0.25,0.25,0.2,0.2,0.25,0.2,90559,18617.9,14-NOV-2020,32,INE299C01024,
KHADIM,EQ,113.95,114,110,111.9,112.3,112.5,19160,2147393.6,14-NOV-2020,436,INE834I01025,
KHAICHEM,EQ,21.4,21.4,19.55,20.65,20.95,20.85,38492,785770.65,14-NOV-2020,263,INE745B01028,
KHANDSE,EQ,9.15,9.4,9.15,9.25,9.4,8.9,515,4749.1,14-NOV-2020,10,INE060B01014,
KICL,EQ,1336.8,1360.95,1300.05,1319.55,1320,1308.8,367,487489.7,14-NOV-2020,85,INE029L01018,
KILITCH,BE,95,99.75,93.5,95.5,94.55,97.25,3184,304389.15,14-NOV-2020,43,INE729D01010,
KINGFA,EQ,554.65,554.65,542,548.8,551.95,542.35,1108,608229.6,14-NOV-2020,75,INE473D01015,
KIOCL,EQ,112.05,112.95,110,111.95,112.35,110.95,8394,937697.95,14-NOV-2020,156,INE880L01014,
KIRIINDUS,EQ,499.9,501.8,491.05,494.25,491.6,498.2,22028,10942265.25,14-NOV-2020,678,INE415I01015,
KIRLFER,EQ,94.3,96.1,93.75,95.45,96,92.1,64698,6165501.4,14-NOV-2020,1094,INE884B01025,
KIRLOSBROS,EQ,112.65,112.65,107.25,110.65,110.9,108.45,20077,2215602.05,14-NOV-2020,380,INE732A01036,
KIRLOSENG,EQ,103.5,103.5,101,101.85,101.2,100.5,31989,3257606.8,14-NOV-2020,491,INE146L01010,
KIRLOSIND,EQ,626.6,659.95,626.6,641,638.1,633,459,295006.25,14-NOV-2020,106,INE250A01039,
KITEX,EQ,100,100.3,99,99.55,99.6,98.95,96957,9649305.85,14-NOV-2020,884,INE602G01020,
KKCL,EQ,730,734.5,725.1,732.95,734.5,725.2,491,359520.15,14-NOV-2020,45,INE401H01017,
KMSUGAR,EQ,9.85,10.1,9.8,10,9.95,9.8,36933,368057.2,14-NOV-2020,159,INE157H01023,
KNRCON,EQ,257.9,258,254.1,256.65,256,254.75,15958,4090427.75,14-NOV-2020,953,INE634I01029,
KOKUYOCMLN,EQ,65.3,65.65,64.15,64.85,64.9,64.5,72566,4708287,14-NOV-2020,1063,INE760A01029,
KOLTEPATIL,EQ,173,174.6,170.05,172.95,173.5,171.65,16767,2897011.5,14-NOV-2020,346,INE094I01018,
KOPRAN,EQ,127.3,127.35,124.15,125.8,125.8,124.85,101889,12798608.4,14-NOV-2020,1035,INE082A01010,
