SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
SALSTEEL,EQ,9.6,9.7,9.3,9.5,9.45,9.45,49865,469444.75,04-NOV-2021,302,INE658G01014,
SALZERELEC,EQ,181.5,184,179,180.6,180,180.55,86646,15751727.15,04-NOV-2021,2546,INE457F01013,
SAMBHAAV,EQ,3,3,3,3,3,2.9,20345,61035,04-NOV-2021,12,INE699B01027,
SANCO,EQ,9.4,10.45,8.75,10.1,9.95,8.75,289467,2875048.8,04-NOV-2021,762,INE782L01012,
SANDESH,EQ,781,781.9,769,772.95,772.25,767.55,221,171044.1,04-NOV-2021,34,INE583B01015,
SANDHAR,EQ,286.95,288.5,282,284.85,286,283.7,8767,2501967.15,04-NOV-2021,496,INE278H01035,
SANGAMIND,EQ,283.9,283.9,283.9,283.9,283.9,298.8,5351,1519148.9,04-NOV-2021,105,INE495C01010,
SANGHIIND,EQ,68.4,70,68.05,68.95,69.05,67.85,160686,11048645.6,04-NOV-2021,1316,INE999B01013,
SANGHVIMOV,EQ,229.65,234.4,227,231.5,229,227.25,64183,14876114.8,04-NOV-2021,1473,INE989A01024,
SANGINITA,BE,29.9,29.9,28.4,29.15,29.4,29.1,10902,318887.35,04-NOV-2021,74,INE753W01010,
SANOFI,EQ,8098,8155.05,8050,8135.75,8137.95,8021.2,2846,23101187.35,04-NOV-2021,791,INE058A01010,
SANSERA,EQ,725.4,738.95,725.4,733,731,725.4,8600,6300340.6,04-NOV-2021,715,INE953O01021,
SANWARIA,BZ,0.65,0.65,0.6,0.65,0.65,0.6,291970,188378.8,04-NOV-2021,231,INE890C01046,
SARDAEN,EQ,923.45,939.4,915.05,920.75,920.45,914,36497,33798328.6,04-NOV-2021,1601,INE385C01013,
SAREGAMA,BE,4388,4424.9,4301,4374.75,4360,4326.25,2452,10736036.55,04-NOV-2021,480,INE979A01017,
SARLAPOLY,EQ,59.3,60.8,59,59.45,59.9,59,301080,17981997.25,04-NOV-2021,2595,INE453D01025,
SARVESHWAR,SM,25.25,25.25,25.25,25.25,25.25,25.35,4800,121200,04-NOV-2021,3,INE324X01018,
SASKEN,EQ,1294,1320,1292,1311.6,1320,1267,11156,14583715.55,04-NOV-2021,771,INE231F01020,
SASTASUNDR,EQ,428,435.25,428,435.25,435.25,414.55,55835,24270592.5,04-NOV-2021,158,INE019J01013,
SATIA,EQ,92.55,93.6,92,92.9,93.25,91.8,17083,1588581.4,04-NOV-2021,400,INE170E01023,
SATIN,EQ,74.85,75.65,74.05,75.25,75.5,74.3,31041,2328274.45,04-NOV-2021,393,INE836B01017,
SBCL,EQ,321.1,321.1,321.1,321.1,321.1,305.85,16955,5444250.5,04-NOV-2021,98,INE386D01027,
SBICARD,EQ,1125,1128.45,1111.8,1120.6,1123.8,1105.8,374627,419988365.8,04-NOV-2021,24829,INE018E01016,
SBIETFCON,EQ,72,76.15,71.25,73.9,72.99,71.16,4543,333077.16,04-NOV-2021,109,INF200KA1X17,
SBIETFIT,EQ,392,392,358.1,361.93,362,359.63,842,305103.26,04-NOV-2021,116,INF200KA1S14,
SBIETFPB,EQ,207,207.9,204,205.61,207.84,203.82,1428,295198.83,04-NOV-2021,20,INF200KA1S22,
SBIETFQLTY,EQ,157,157.95,152.1,157.05,157.94,154.36,1190,185398.71,04-NOV-2021,84,INF200KA1WX6,
SBILIFE,EQ,1189.95,1189.95,1172.55,1181.75,1182.5,1178.8,119047,140691935.45,04-NOV-2021,6683,INE123W01016,
SBIN,EQ,531.5,535.9,528.05,530.45,530.8,527.65,9796046,5213460589.8,04-NOV-2021,154034,INE062A01020,
SCAPDVR,BE,10.45,11.45,10.45,11.3,11,10.95,54197,597333.05,04-NOV-2021,201,INE224E01036,
SCHAEFFLER,EQ,7800,7859,7750.05,7818.7,7850.05,7702.2,6160,48097728.7,04-NOV-2021,1251,INE513A01014,
SCHAND,EQ,128.8,131.4,124.1,128.65,127.6,126.15,39632,5099765.2,04-NOV-2021,635,INE807K01035,
SCHNEIDER,EQ,115.65,119.5,115.2,118.15,119,115.2,443330,52131127.8,04-NOV-2021,4254,INE839M01018,
SCI,EQ,133.05,133.6,132.1,132.25,132.2,132.35,294596,39074765.7,04-NOV-2021,2769,INE109A01011,
SDBL,EQ,41.5,41.8,40.2,41.45,41.5,40.65,28743,1191047.95,04-NOV-2021,310,INE480C01020,
SEAMECLTD,BE,1205,1215,1161,1209.05,1200,1169.6,8331,10050189.3,04-NOV-2021,129,INE497B01018,
SECL,SM,32.95,32.95,32.95,32.95,32.95,31.4,6000,197700,04-NOV-2021,2,INE00Y701018,
SECURCRED,SM,25,25,25,25,25,23.95,600,15000,04-NOV-2021,1,INE195Y01010,
SECURKLOUD,EQ,158,164.05,158,162.5,164.05,156.25,37549,6080197.4,04-NOV-2021,970,INE650K01021,
SELAN,EQ,152.85,153.45,150.5,152.65,153.4,150.6,20133,3070427.45,04-NOV-2021,351,INE818A01017,
SELMC,BE,6.15,6.15,6.15,6.15,6.15,5.9,1,6.15,04-NOV-2021,1,INE105I01020,
SEPOWER,EQ,12.25,12.45,11.65,11.95,12,11.9,69035,837531.7,04-NOV-2021,354,INE735M01018,
SEQUENT,EQ,179.45,182.9,177,181,180,175.35,404732,72953110.2,04-NOV-2021,6793,INE807F01027,
SERVOTECH,EQ,19.7,20,19.35,19.9,20,19.05,17935,355246.25,04-NOV-2021,88,INE782X01017,
SESHAPAPER,EQ,173,174.85,169.5,172.4,172.75,170,11246,1944478.35,04-NOV-2021,258,INE630A01024,
SETCO,EQ,16.7,17.3,16.7,17,17,16.7,46504,792047.1,04-NOV-2021,174,INE878E01021,
SETF10GILT,EQ,203,207.08,203,206.87,206.87,207.09,62,12710.18,04-NOV-2021,5,INF200KA1JT1,
SETFGOLD,EQ,4280,4280,4229.95,4239.15,4238.9,4207.25,5587,23682381.15,04-NOV-2021,1177,INF200K01099,
SETFNIF50,EQ,183,185.5,182.33,183.03,183.15,182.33,94083,17227036.49,04-NOV-2021,1492,INF200KA1FS1,
SETFNIFBK,EQ,395,399.99,393,394.6,394.06,393.02,5983,2362974.22,04-NOV-2021,284,INF200KA1580,
SETFNN50,EQ,445,452.9,443,448.66,449.59,442.73,3989,1791369.16,04-NOV-2021,469,INF200KA1598,
SETUINFRA,EQ,1.3,1.3,1.25,1.3,1.3,1.25,48856,62929.6,04-NOV-2021,80,INE023M01027,
SEYAIND,EQ,54.45,56.5,53.55,55.95,56,54.45,5079,282995.15,04-NOV-2021,128,INE573R01012,
SFL,EQ,2678,2735,2666.7,2713.2,2715,2659.05,11188,30313735.1,04-NOV-2021,1938,INE916U01025,
SGBAPR28I,GB,4714,4750,4714,4746.86,4750,4714,1272,6031075.07,04-NOV-2021,119,IN0020200062,
SGBAUG24,GB,4745,4840,4745,4798.01,4762,4743.4,197,944751.38,04-NOV-2021,52,IN0020160027,
SGBAUG27,GB,4998.99,4998.99,4760.25,4781.89,4790,4760.04,62,297040.83,04-NOV-2021,23,IN0020190107,
SGBAUG28V,GB,4760,4825,4760,4808.76,4805.1,4792.62,1064,5114257.68,04-NOV-2021,344,IN0020200161,
SGBAUG29V,GB,4874,4875,4693,4714.68,4720,4715.08,243,1146381.33,04-NOV-2021,78,IN0020210129,
SGBDC27VII,GB,4850,4850,4730,4754,4731,4730,36,172690,04-NOV-2021,6,IN0020190461,
SGBDEC25,GB,4760,4760,4716,4724.8,4716,4800,5,23624,04-NOV-2021,2,IN0020170125,
SGBFEB24,GB,4730.99,4740,4728,4731.54,4729,4707,105,497108.48,04-NOV-2021,29,IN0020150101,
SGBFEB27,GB,4800,4800,4800,4800,4800,4690,1,4800,04-NOV-2021,1,IN0020180561,
SGBFEB28IX,GB,4628,4753.99,4628,4731.27,4720,4700,94,438223.99,04-NOV-2021,17,IN0020190545,
SGBFEB29XI,GB,4730,4775,4725,4748.2,4775,4721.72,45,213256.02,04-NOV-2021,21,IN0020200393,
SGBJ28VIII,GB,4749,4749,4740,4742,4740,4749,6,28466,04-NOV-2021,3,IN0020190537,
SGBJAN27,GB,4750,4750,4701.1,4725.55,4750,4750,19,90201.1,04-NOV-2021,5,IN0020180462,
SGBJAN29IX,GB,4775,4780,4750,4763.27,4760,4756,282,1343788,04-NOV-2021,56,IN0020200377,
SGBJAN29X,GB,4701,4810,4701,4805.82,4809,4760,31,148341.75,04-NOV-2021,13,IN0020200385,
SGBJU29III,GB,4712.3,4760,4674,4722.87,4717.01,4712.3,65,306132.94,04-NOV-2021,24,IN0020210087,
SGBJUL25,GB,4748,4748,4710,4716,4730,4700,13,61525.88,04-NOV-2021,9,IN0020170034,
SGBJUL27,GB,4730,4730,4725,4725,4725,4721.66,17,80375,04-NOV-2021,2,IN0020190081,
SGBJUL28IV,GB,4734.15,4739,4705,4718.49,4719,4714.15,670,3163181.3,04-NOV-2021,122,IN0020200146,
SGBJUL29IV,GB,4744,4750,4700,4727.64,4730,4720,116,548364.9,04-NOV-2021,33,IN0020210111,
SGBJUN27,GB,4770,4770,4750,4750,4750,4732.99,2,9520,04-NOV-2021,2,IN0020190073,
SGBJUN28,GB,4739.9,4739.98,4716,4727.85,4716,4714.83,160,756731.77,04-NOV-2021,53,IN0020200104,
SGBJUN29II,GB,4717,4779,4717,4765.91,4770,4716.17,131,623231.9,04-NOV-2021,51,IN0020210061,
SGBMAR24,GB,4731,4731,4730,4730,4730,4706.99,7,33112,04-NOV-2021,6,IN0020150119,
SGBMAR25,GB,4744.99,4744.99,4720,4720,4720,4712.83,11,52044.95,04-NOV-2021,4,IN0020160126,
SGBMAR28X,GB,4641,4729.99,4641,4701.7,4680,4716.9,79,368822.04,04-NOV-2021,16,IN0020190552,
SGBMAY25,GB,4750,4750,4735,4748,4748,4720,23,109094,04-NOV-2021,7,IN0020170018,
SGBMAY26,GB,4720,4730,4707,4713.47,4707,4701,39,183900,04-NOV-2021,11,IN0020180033,
SGBMAY28,GB,4736,4745,4715,4733.73,4739.95,4734.45,124,586549.29,04-NOV-2021,34,IN0020200088,
SGBMAY29I,GB,4747,4747,4720,4729.72,4731,4720.6,1258,5951753.41,04-NOV-2021,183,IN0020210053,
SGBMR29XII,GB,4875,4875,4701,4723.29,4720,4700,247,1166268.08,04-NOV-2021,63,IN0020200427,
SGBN28VIII,GB,4865,4865,4825,4848.28,4855,4865,68,329836.65,04-NOV-2021,24,IN0020200286,
SGBNOV23,GB,4851,4871,4840,4846.66,4840,4757.45,9,43663,04-NOV-2021,9,IN0020150085,
SGBNOV24,GB,4747,4747,4725,4741.23,4741.89,4713.47,113,535487.97,04-NOV-2021,34,IN0020160076,
SGBNOV258,GB,4690.01,4799,4690.01,4797,4797,4710,6,28463.03,04-NOV-2021,3,IN0020170109,
SGBNOV25IX,GB,4790,4790,4750,4750,4750,4737,2,9540,04-NOV-2021,2,IN0020170117,
SGBNOV25VI,GB,4795,4795,4795,4795,4795,4795.66,7,33565,04-NOV-2021,2,IN0020170083,
SGBNOV26,GB,4764.9,4764.9,4761.9,4761.9,4761.9,4721.25,2,9526.8,04-NOV-2021,2,IN0020180314,
SGBOC28VII,GB,4793.99,4793.99,4745,4745.28,4745,4791.53,108,512882.99,04-NOV-2021,39,IN0020200203,
SGBOCT25,GB,4751,4800,4750,4783.33,4750,4750,10,47702,04-NOV-2021,7,IN0020170059,
SGBOCT25IV,GB,4770,4770,4744.99,4744.99,4744.99,4755,23,109209.83,04-NOV-2021,7,IN0020170067,
SGBOCT27,GB,4739.99,4746.99,4739.99,4743,4746.99,4731.77,68,322521.42,04-NOV-2021,6,IN0020190370,
SGBOCT27VI,GB,4685,4739.9,4685,4702.33,4701,4684.63,161,757120.95,04-NOV-2021,38,IN0020190388,
SGBSEP24,GB,4725,4750,4720,4720,4720,4725,35,165510,04-NOV-2021,15,IN0020160043,
SGBSEP27,GB,4775,4775,4745,4747.45,4745,4725,4,19019.9,04-NOV-2021,4,IN0020190115,
SGBSEP28VI,GB,4805,4874,4805,4833.61,4855,4761.85,112,541259.25,04-NOV-2021,28,IN0020200195,
SGBSEP29VI,GB,4750,4774,4740,4767.8,4771,4743.86,263,1253453.35,04-NOV-2021,85,IN0020210145,
SGIL,EQ,148.6,148.6,145,146.3,145,143.65,783,114805.1,04-NOV-2021,60,INE00QT01015,
SGL,EQ,15.4,15.4,14.7,15,15.1,14.85,6256,94259.85,04-NOV-2021,49,INE353H01010,
SHAHALLOYS,BE,26.5,26.5,26.05,26.35,26.5,25.65,1697,44821.75,04-NOV-2021,19,INE640C01011,
SHAKTIPUMP,EQ,659.6,665,651,663.75,665,654.75,16484,10916391.85,04-NOV-2021,1154,INE908D01010,
SHALBY,EQ,154.75,155.8,153.7,155.1,155.25,153.7,39680,6146314.35,04-NOV-2021,615,INE597J01018,
SHALPAINTS,EQ,91.4,91.6,87.2,91.3,91.3,90.7,29583,2679945.7,04-NOV-2021,684,INE849C01026,
SHANKARA,EQ,596.7,599.5,590,593.85,593.9,592.5,30251,18008255.15,04-NOV-2021,1205,INE274V01019,
SHANTI,BE,24.1,25.2,24,25.2,25.2,24,121,2926,04-NOV-2021,5,INE933X01016,
SHANTIGEAR,EQ,160,161.9,157.55,160.9,161.4,158.45,20639,3306304.6,04-NOV-2021,858,INE631A01022,
SHARDACROP,EQ,322.7,323,300,312.45,317.5,318.55,100460,31627185.95,04-NOV-2021,2383,INE221J01015,
SHARDAMOTR,EQ,610,610,592.25,598.45,604.5,595.05,2852,1709871.35,04-NOV-2021,149,INE597I01028,
SHAREINDIA,EQ,930,930,865.75,896.95,895,848.75,61344,55152054.1,04-NOV-2021,4647,INE932X01018,
SHARIABEES,EQ,455,455,431.11,444.64,444.7,438.88,87,38700.68,04-NOV-2021,24,INF732E01128,
SHEMAROO,BE,141.15,142,139.1,139.6,140,139,8313,1165476.9,04-NOV-2021,107,INE363M01019,
SHIL,BE,452,467.9,450,461.1,456,445.9,24367,11234899.1,04-NOV-2021,743,INE05AN01011,
SHILPAMED,EQ,594.55,600,594.55,598.75,598.15,586.55,29353,17555037.4,04-NOV-2021,966,INE790G01031,
SHIVAMAUTO,BE,25.95,26.9,25.55,26.5,26.9,26,22659,596103.6,04-NOV-2021,142,INE637H01024,
SHIVAMILLS,EQ,128.6,129,120,121.55,122,120.65,79368,9885709.65,04-NOV-2021,730,INE644Y01017,
SHIVATEX,EQ,234.7,234.7,223.2,231.95,234,230.6,8592,1978102.3,04-NOV-2021,173,INE705C01020,
SHK,EQ,149.8,153.2,149,152.5,152,148.5,201750,30723059.55,04-NOV-2021,3366,INE500L01026,
SHOPERSTOP,EQ,359.45,369.9,355,361.05,359.9,356.4,130472,47489945.95,04-NOV-2021,2637,INE498B01024,
SHRADHA,EQ,53.05,55,53.05,54.9,54.9,53.2,217,11865.2,04-NOV-2021,18,INE715Y01015,
SHREDIGCEM,EQ,83,83.2,81.6,82.05,82.2,81.1,99690,8230045.35,04-NOV-2021,2047,INE232A01011,
SHREECEM,EQ,29000,29219.7,28980.55,29047.2,29050,28980.55,2078,60450155.65,04-NOV-2021,1059,INE070A01015,
SHREEPUSHK,EQ,214.6,223.2,211.15,218.55,223,212.5,31679,6894948.9,04-NOV-2021,978,INE712K01011,
SHREERAMA,EQ,12.2,12.7,12.05,12.5,12.5,12.15,58584,728416.45,04-NOV-2021,280,INE879A01019,
SHRENIK,EQ,2.25,2.25,2.15,2.15,2.2,2.1,3406831,7453435.55,04-NOV-2021,4136,INE632X01030,
SHREYANIND,EQ,121.9,124.9,120.1,123.3,123.05,121.05,11510,1416143.8,04-NOV-2021,211,INE231C01019,
SHREYAS,EQ,375,390,373.3,382.6,377.7,376.6,57237,21836713.65,04-NOV-2021,3005,INE757B01015,
SHRIPISTON,BE,938,938,901.05,931.3,930,896.65,683,636454.75,04-NOV-2021,23,INE526E01018,
SHRIRAMCIT,EQ,2183.75,2209.95,2183,2194.35,2198,2183.75,2826,6205837.4,04-NOV-2021,586,INE722A01011,
SHRIRAMEPC,EQ,6.9,7.05,6.8,7,7,6.75,662428,4631629.75,04-NOV-2021,630,INE964H01014,
SHYAMCENT,EQ,13.7,13.7,13.4,13.65,13.65,13.05,113846,1555351.3,04-NOV-2021,440,INE979R01011,
SHYAMMETL,EQ,347.5,358.7,345.1,356.45,357,344.9,237619,84109449.5,04-NOV-2021,5764,INE810G01011,
SHYAMTEL,EQ,10.1,10.1,9.2,9.3,9.95,9.65,647,6082.25,04-NOV-2021,11,INE635A01023,
SICAL,BE,17.15,17.35,16.75,16.95,16.95,16.65,136955,2340889.3,04-NOV-2021,499,INE075B01012,
SIEMENS,EQ,2330,2335,2280.1,2305.85,2302,2311.3,57391,132625141.45,04-NOV-2021,3912,INE003A01024,
SIGIND,EQ,43.1,44.5,43.1,43.75,44,42.75,3073,134564.95,04-NOV-2021,96,INE529F01035,
SIGMA,SM,369.2,369.2,369.2,369.2,369.2,351.65,1200,443040,04-NOV-2021,2,INE0A0S01010,
SIKKO,EQ,59.6,59.6,59.6,59.6,59.6,56.8,3076,183329.6,04-NOV-2021,21,INE112X01017,
SIL,BE,16.3,16.3,15.2,15.95,16,15.8,31612,489497.1,04-NOV-2021,69,INE173A01025,
SILGO,EQ,35.65,36.6,35.5,36,36,35.65,1769,63769.05,04-NOV-2021,54,INE01II01013,
SILINV,EQ,328,328,310.95,315.85,317,316.55,375,117710.95,04-NOV-2021,25,INE923A01015,
SILLYMONKS,EQ,20.7,20.9,17.15,20.5,20.7,21.25,9513,189498.55,04-NOV-2021,92,INE203Y01012,
SIMBHALS,EQ,23.55,23.55,22.8,23.05,23.35,22.8,4953,114082.15,04-NOV-2021,46,INE748T01016,
SIMPLEXINF,EQ,39.1,41.4,39.1,40.65,40.9,40.65,21015,851012.05,04-NOV-2021,185,INE059B01024,
SINTERCOM,EQ,84,84.25,82.75,83.35,82.75,82.05,3468,290826.2,04-NOV-2021,25,INE129Z01016,
SINTEX,BE,6.7,6.7,6.7,6.7,6.7,6.4,269341,1804584.7,04-NOV-2021,274,INE429C01035,
SIRCA,EQ,389.7,397,385.55,395.7,396.8,385.7,22782,8947899.7,04-NOV-2021,402,INE792Z01011,
SIS,EQ,444.4,444.4,431.1,435.85,439.9,434.9,33661,14675633.1,04-NOV-2021,1533,INE285J01028,
SITINET,BE,1.7,1.75,1.65,1.75,1.75,1.7,3171390,5474069.8,04-NOV-2021,1479,INE965H01011,
SIYSIL,EQ,468.7,474.2,460.5,472.55,470.1,465.5,29929,14089807.8,04-NOV-2021,1697,INE076B01028,
SJVN,EQ,28.9,29.5,28.75,29.4,29.5,28.65,1332709,39006590.8,04-NOV-2021,7775,INE002L01015,
SKFINDIA,EQ,3500,4143.9,3450,3895.35,4085,3519.35,88591,337131924.1,04-NOV-2021,9117,INE640A01023,
SKIL,EQ,3.95,3.95,3.85,3.95,3.95,3.8,16576,65016.25,04-NOV-2021,48,INE429F01012,
SKIPPER,EQ,75.95,77.65,75.45,76.75,76.85,74.4,58295,4475267.4,04-NOV-2021,696,INE439E01022,
SKMEGGPROD,EQ,77.8,79.45,77.8,79,79.25,78.35,18693,1471147.8,04-NOV-2021,397,INE411D01015,
SMARTLINK,EQ,115.85,115.85,113.5,114.6,114.2,114.95,5634,645320.55,04-NOV-2021,241,INE178C01020,
SMCGLOBAL,EQ,75.35,76.5,75.25,75.9,76.05,74.55,57215,4339579.45,04-NOV-2021,511,INE103C01036,
SMLISUZU,EQ,729.65,735,728,729,731.2,723.65,5499,4016582.55,04-NOV-2021,314,INE294B01019,
SMSLIFE,EQ,853.35,890,853.35,879.85,890,853.35,3933,3446608.3,04-NOV-2021,300,INE320X01016,
SMSPHARMA,EQ,137.6,137.6,134.15,135.1,135.5,134.8,18322,2475479.95,04-NOV-2021,452,INE812G01025,
SNOWMAN,EQ,41.75,43.2,41.5,42.8,42.85,41.45,1175202,50205752.8,04-NOV-2021,6610,INE734N01019,
SOBHA,EQ,959.1,969,931.15,950.6,940.65,951.5,393384,377178842.85,04-NOV-2021,15761,INE671H01015,
SOFTTECH,SM,129.25,129.25,129.25,129.25,129.25,129,1600,206800,04-NOV-2021,1,INE728Z01015,
SOLARA,EQ,1254,1278.9,1240.05,1252.7,1245,1236.95,10536,13224281.05,04-NOV-2021,1241,INE624Z01016,
SOLARINDS,EQ,2276,2350.05,2276,2324.4,2332,2270.3,16520,38452951.5,04-NOV-2021,1783,INE343H01029,
SOMANYCERA,EQ,820,829.5,806.05,828.85,829.5,790,30012,24838452.55,04-NOV-2021,596,INE355A01028,
SOMATEX,EQ,9.5,9.5,9.5,9.5,9.5,9.05,22091,209864.5,04-NOV-2021,25,INE314C01013,
SOMICONVEY,EQ,47.3,47.3,44.05,46.85,46.9,45.5,3807,176089.4,04-NOV-2021,75,INE323J01019,
SONACOMS,EQ,650.2,668.75,649.6,665.7,664,643.55,1101448,729726575.9,04-NOV-2021,38960,INE073K01018,
SONAMCLOCK,SM,67.1,67.1,66.9,66.9,66.9,67.35,9000,603000,04-NOV-2021,3,INE00LM01011,
SONATSOFTW,EQ,871.2,874.85,851.05,867.1,862.9,864.75,32368,28122986.85,04-NOV-2021,1916,INE269A01021,
SORILINFRA,EQ,113,113,110.5,111.65,111.5,111,7833,873417,04-NOV-2021,182,INE034H01016,
SOTL,EQ,1298.9,1305,1289.1,1296.2,1300,1289.9,6195,8040506.8,04-NOV-2021,713,INE035D01012,
SOUTHBANK,EQ,9.4,9.5,9.35,9.5,9.5,9.35,1872558,17718246.65,04-NOV-2021,5433,INE683A01023,
SOUTHWEST,BE,143,148.9,143,144.8,144,141.85,27278,4005451.4,04-NOV-2021,86,INE980Y01015,
SPAL,EQ,335,336,330.1,333.9,334,330.25,5364,1787757.45,04-NOV-2021,249,INE212I01016,
SPANDANA,EQ,556.25,571,555.95,562.95,564.5,545.05,55532,31315544.15,04-NOV-2021,2428,INE572J01011,
SPARC,EQ,270.95,271,268.2,269.7,270,269.1,41067,11085700.35,04-NOV-2021,955,INE232I01014,
SPECIALITY,EQ,95.95,97.75,95.95,97.1,97,94.6,85589,8300579.95,04-NOV-2021,1845,INE247M01014,
SPENCERS,EQ,128.85,130,128.5,129.3,129.4,128.85,154407,19982681.9,04-NOV-2021,1660,INE020801028,
SPENTEX,BZ,1.3,1.3,1.3,1.3,1.3,1.25,2580,3354,04-NOV-2021,4,INE376C01020,
SPIC,EQ,48.2,48.8,48.05,48.4,48.45,48.15,74386,3599197.5,04-NOV-2021,854,INE147A01011,
SPICEJET,EQ,69.6,70.9,69.6,70.55,70.55,69.7,534476,37716246.5,04-NOV-2021,3982,INE285B01017,
SPLIL,EQ,47.55,49.65,47.55,48.8,48.9,47.4,31767,1550985.25,04-NOV-2021,389,INE978G01016,
SPMLINFRA,EQ,10.95,11.15,10.6,11.1,11.15,10.65,10291,113939.95,04-NOV-2021,50,INE937A01023,
SPTL,EQ,7.6,7.6,7.6,7.6,7.6,7.25,202182,1536583.2,04-NOV-2021,239,INE501W01021,
SREEL,EQ,175.05,184.8,175.05,182.05,184,175.05,11000,1992237.55,04-NOV-2021,233,INE099F01013,
SREIBNPNCD,NJ,274.95,275,274.95,275,275,249.8,165,45374.8,04-NOV-2021,6,INE881J07EL2,
SREIBNPNCD,NU,173,173,148,148.83,148,155,30,4465,04-NOV-2021,2,INE881J08631,
SREIBNPNCD,Y1,265,265,265,265,265,264.84,13,3445,04-NOV-2021,1,INE872A07UI2,
SREINFRA,EQ,4.8,4.8,4.7,4.8,4.8,4.6,1249594,5994295.25,04-NOV-2021,848,INE872A01014,
SRF,EQ,2095,2106.35,2087.65,2099.25,2105,2080.1,79875,167545083.75,04-NOV-2021,8041,INE647A01010,
SRHHYPOLTD,EQ,340,353.9,340,347.05,344,341.05,8515,2970882.95,04-NOV-2021,322,INE917H01012,
SRIPIPES,EQ,201,202.65,198,200.2,201,199.7,26145,5245609.35,04-NOV-2021,576,INE943C01027,
SRPL,EQ,34.2,35.8,34.2,35.6,35.7,34.15,537,18956.6,04-NOV-2021,5,INE008Z01012,
SRTRANSFIN,EQ,1610,1625.95,1608,1617.15,1616,1602.65,214301,346651222.55,04-NOV-2021,9747,INE721A01013,
SRTRANSFIN,YU,1354,1355,1354,1354.7,1355,1351.4,103,139534.5,04-NOV-2021,5,INE721A07OH6,
SRTRANSFIN,YW,1150,1150,1150,1150,1150,1070,2,2300,04-NOV-2021,1,INE721A07ON4,
SRTRANSFIN,Z7,1026,1026,1025.05,1025.05,1025.05,1022.24,50,51271.5,04-NOV-2021,2,INE721A07PC4,
SRTRANSFIN,ZD,985,1010,985,1006.82,1010,1005,236,237610,04-NOV-2021,6,INE721A07PI1,
SRTRANSFIN,ZG,1056,1056,1056,1056,1056,1070,60,63360,04-NOV-2021,1,INE721A07PL5,
SSWL,BE,1765,1782,1735,1769.15,1765,1742.8,2605,4597307.95,04-NOV-2021,334,INE802C01017,
STAR,EQ,540,543.2,537.65,540.1,541,537.45,52036,28126248.55,04-NOV-2021,1925,INE939A01011,
STARCEMENT,EQ,101.5,101.5,99.65,100.6,100.85,100.4,52001,5239669.5,04-NOV-2021,1402,INE460H01021,
STARPAPER,EQ,143.8,144.9,142.4,143.75,143.5,143.15,13760,1976582.95,04-NOV-2021,362,INE733A01018,
STCINDIA,EQ,103,103,100.55,100.85,101.4,101.55,9065,919726.4,04-NOV-2021,245,INE655A01013,
STEELCITY,EQ,60,60.85,58.2,60.3,60.2,59.15,57211,3445719.9,04-NOV-2021,443,INE395H01011,
STEELXIND,EQ,92.5,94.3,89.25,91.25,90.9,90.5,546381,50227860.75,04-NOV-2021,2758,INE503B01013,
STEL,EQ,163.7,165,159,162.3,163,161.25,10653,1733880.1,04-NOV-2021,188,INE577L01016,
STERTOOLS,EQ,197,199.8,196.8,198.35,198.5,195.85,16527,3276662.1,04-NOV-2021,561,INE334A01023,
STLTECH,EQ,274.9,277.8,273,275.45,275.5,272.4,70675,19493112.7,04-NOV-2021,2282,INE089C01029,
STOVEKRAFT,EQ,1077,1085,1038.35,1065.35,1065.05,1024.3,94388,100235748.5,04-NOV-2021,6064,INE00IN01015,
STYLAMIND,EQ,1083.9,1097.85,1070.1,1086.55,1089.95,1066.75,1360,1474560,04-NOV-2021,278,INE239C01020,
SUBEXLTD,EQ,41.7,42.45,41.7,42.15,42.4,41.6,1383500,58207866.25,04-NOV-2021,7230,INE754A01055,
SUBROS,EQ,384,385.9,377,380.8,379.95,380.45,9766,3738625.35,04-NOV-2021,648,INE287B01021,
SUDARSCHEM,EQ,604.65,607.7,600.25,605.7,605.9,599.95,23120,13978324.85,04-NOV-2021,1117,INE659A01023,
SUMEETINDS,EQ,8.55,8.9,8.45,8.6,8.7,8.7,30782,264280.5,04-NOV-2021,147,INE235C01010,
SUMICHEM,EQ,393.4,394.85,385.95,389.75,390,385.95,147385,57623359.05,04-NOV-2021,7434,INE258G01013,
SUMIT,EQ,10.55,10.95,10.55,10.75,10.9,10.6,6664,71240.7,04-NOV-2021,49,INE748Z01013,
SUMMITSEC,EQ,722,734.95,715,722.4,723,714.85,498,359948.9,04-NOV-2021,101,INE519C01017,
SUNCLAYLTD,EQ,3852.65,3978,3852.65,3871.85,3855,3889.95,1208,4715040.15,04-NOV-2021,299,INE105A01035,
SUNDARAM,EQ,1.9,1.9,1.9,1.9,1.9,1.85,72837,138390.3,04-NOV-2021,55,INE108E01023,
SUNDARMFIN,EQ,2528,2528,2480,2505.85,2480,2498.55,1986,4981035.5,04-NOV-2021,336,INE660A01013,
SUNDARMHLD,EQ,85,85.6,83.3,84.2,84.35,83.65,90389,7640363.2,04-NOV-2021,1166,INE202Z01029,
SUNDRMBRAK,EQ,403.8,403.8,395,396.85,395.25,391.5,317,125734.7,04-NOV-2021,37,INE073D01013,
